tax_name,tax_name_english,english_explanation,revenue_eur,revenue_pct_gdp,source_for_data,notes
Taxe sur les spectacles perçue au profit de l’Association pour le soutien du théâtre privé,Low-yield budget-raising levy on consumption paid by individuals,"Low-yield budget-raising levy on consumption paid by individuals. Collector: Association pour le Soutien du Théâtre Privé (ASTP) / Société des auteurs, compositeurs et éditeurs de musique (SACEM) / Société des auteurs et compositeurs dramatiques (SACD). Beneficiary: Association pour le soutien du théâtre privé (ASTP).",8500000,0.000291,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 311; Enjeu 2024","Cour low-yield-tax inventory id 311. Status: En vigueur entre 2019 et 2024. Objective: Rendement; payer: Particuliers; base: Consommation. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 8m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
Taxe sur les spectacles vivants (ex-taxe sur les spectacles de variété),Low-yield budget-raising levy on consumption paid by individuals,"Low-yield budget-raising levy on consumption paid by individuals. Collector: Centre national de la chanson des variétés et du jazz (CNV), Société des auteurs, compositeurs et éditeurs de musique (SACEM). Beneficiary: Centre national de la musique (CNM) / Centre national de la chanson, des variétés et du jazz (CNV) (jusqu'en 2020).",32000000,0.001096,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 310; Enjeu 2024","Cour low-yield-tax inventory id 310. Status: En vigueur entre 2019 et 2024. Objective: Rendement; payer: Particuliers; base: Consommation. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 36.004m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
Taxe sur les surfaces commerciales,Tax on commercial areas,Eurostat national-tax-list line classified as ESA code D29A. Economic function: capital/stock of wealth.,1268000000,0.043426,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D29A; DETAILS C12; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxe sur les surfaces de stationnement,Low-yield budget-raising levy on capital paid by individuals,Low-yield budget-raising levy on capital paid by individuals. Collector: DGFiP. Beneficiary: Société des grands projets (SGP).,15896141,0.000544,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 312; Enjeu 2024","Cour low-yield-tax inventory id 312. Status: En vigueur entre 2019 et 2024. Objective: Rendement; payer: Particuliers; base: Capital. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 4m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
Taxe sur les titres de séjour et de voyage électroniques,Low-yield service-related levy on consumption paid by individuals,"Low-yield service-related levy on consumption paid by individuals. Collector: Ministère de l'intérieur. Beneficiary: France Titres, anciennement ANTS.",20900000,0.000716,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 313; Enjeu 2024","Cour low-yield-tax inventory id 313. Status: En vigueur entre 2019 et 2024. Objective: Service rendu; payer: Particuliers; base: Consommation. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 18.085m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
Taxe sur les transactions financières,Tax on financial transactions,Eurostat national-tax-list line classified as ESA code D214C. Economic function: capital/stock of wealth. Environmental/property tag: other property.,1851000000,0.063393,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D214C; DETAILS C03; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxe sur les ventes et locations de vidéogrammes destinés à l'usage privé du public,Low-yield budget-raising levy on consumption paid by individuals,Low-yield budget-raising levy on consumption paid by individuals. Collector: DGFiP. Beneficiary: Centre national du cinéma et de l'image animée (CNC).,139500000,0.004778,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 315; Enjeu 2024","Cour low-yield-tax inventory id 315. Status: En vigueur entre 2019 et 2024. Objective: Rendement; payer: Particuliers; base: Consommation. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 34.223m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
Taxe sur les véhicules de tourisme des sociétés,Tax on corporations' cars,Eurostat national-tax-list line classified as ESA code D29B. Economic function: capital/stock of wealth. Environmental/property tag: transport.,991000000,0.033940,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D29B; DETAILS C04; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxe sur les émissions de CO2,Emission permits (EU ETS),Eurostat national-tax-list line classified as ESA code D29F. Economic function: consumption. Environmental/property tag: energy.,2113000000,0.072365,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D29F; DETAILS C02; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxe sur les éoliennes maritimes,Low-yield behavioural incentive levy on production paid by businesses,Low-yield behavioural incentive levy on production paid by businesses. Collector: DGFiP. Beneficiary: Communes.,8027848,0.000275,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 288; Enjeu 2024","Cour low-yield-tax inventory id 288. Status: En vigueur entre 2019 et 2024. Objective: Incitation; payer: Entreprises; base: Production. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 107.707m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
Taxe sur primes d'assurance automobile,Tax on automobile insurance premium,Eurostat national-tax-list line classified as ESA code D214G. Economic function: consumption. Environmental/property tag: transport.,1255000000,0.042981,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D214G; DETAILS C05; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxes au profit de l'Association sur la garantie des salaires,Employer contributions to the wage guarantee scheme (AGS),Eurostat national-tax-list line classified as ESA code D29C. Economic function: employer labour.,1468000000,0.050276,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D29C; DETAILS C04; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
"Taxes pharmaceutiques (contribution grossistes répartiteurs, taxe sur les ventes de médicaments et de cosmétiques)",Pharmaceutical taxes,Eurostat national-tax-list line classified as ESA code D214I. Economic function: consumption.,957000000,0.032775,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D214I; DETAILS C01; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxes spéciales d'équipement 50 pas géométrique Guadeloupe,Low-yield budget-raising levy on capital paid by businesses,Low-yield budget-raising levy on capital paid by businesses. Collector: DGFiP. Beneficiary: Zone des 50 pas géométriques de Guadeloupe.,997000,0.000034,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 322; Enjeu 2024","Cour low-yield-tax inventory id 322. Status: En vigueur entre 2019 et 2024. Objective: Rendement; payer: Entreprises; base: Capital. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 1.415m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
